dts,rv_1,rv_2,rv_3,rv_4,rv_5,rv_6,rv_7,rv_8,rv_9,rv_10,rv_11,rv_12,rv_13,rv_14,rv_15,rv_16,rv_17,rv_18,rv_19,rv_20,rv_21,rv_22,rv_23,rv_24,rv_25,rv_26,rv_27,rv_28,rv_29,rv_30
21/05/2007,7.48529366924018e-05,4.9803553876553e-05,6.14667430314463e-05,8.84779837059014e-05,5.65585180080138e-05,3.35245856444296e-05,5.02770470789726e-05,0.000102165800643762,0.000212416219825122,1.82430771917304e-05,5.83695416931004e-05,7.52503149183392e-05,1.51852085941762e-05,0.00022212343995951,6.6947238523098e-05,2.9212668028138e-05,5.20297939618314e-05,7.02154165396616e-05,4.22101492457758e-05,7.94315647918802e-05,3.05085980840366e-05,6.6686479482801e-05,0.000133978751824691,0.000139998947560415,7.26577008437125e-05,4.34554044995899e-05,0.000166736386676744,7.18096848187684e-05,0.000194541110470392,3.22082562109316e-05
22/05/2007,5.94600770886704e-05,5.28367172470162e-05,6.13006223022099e-05,0.00011811505039935,0.000148243549280331,3.30429199329184e-05,5.21347635352547e-05,7.62016979137351e-05,8.76429329782987e-05,4.51289394115384e-05,3.82546628869943e-05,4.57045414884574e-05,5.84207142000123e-05,8.12736905469397e-05,4.67224050836227e-05,4.21727729425507e-05,4.11648367918632e-05,5.9514098587487e-05,6.01059321135027e-05,8.87021517190661e-05,6.71585894644695e-05,4.62267858047824e-05,8.98579053110762e-05,0.000131472613402602,0.000173530804509535,4.82718762174252e-05,5.85043589120163e-05,4.99657772144918e-05,0.000164896709289181,8.19399250069674e-05
23/05/2007,4.52718699909328e-05,5.9766556886569e-05,7.03673367928253e-05,0.000121742512138185,8.83489156998791e-05,2.75071621728705e-05,4.07020195060125e-05,0.000123958404148443,7.15498728476754e-05,3.1598453726579e-05,4.75764193777918e-05,5.72045667147582e-05,4.05059688282736e-05,5.4876835906177e-05,5.67656905503897e-05,8.42420482007608e-05,6.45492839184773e-05,7.36402916006425e-05,9.39396031424978e-05,0.000101907216398487,4.41979591076746e-05,6.00450931021298e-05,0.00012079439326942,9.2226582970397e-05,0.000154520717999221,5.41822370465413e-05,8.15627937767189e-05,6.40104139854277e-05,0.00019025890318508,5.93110650777702e-05
24/05/2007,4.22240169618901e-05,0.000120979350570323,0.000141601622956242,0.000131252423076053,9.64286793603977e-05,4.36902393585965e-05,6.40618907168183e-05,0.000262878621562203,0.000118704011909486,6.27980242894799e-05,8.71155616595058e-05,9.27043579986591e-05,6.78973765957865e-05,0.00011733356887689,9.47066842059218e-05,0.000172604340367586,6.90374408584866e-05,0.000158682327243092,0.000113925608182725,0.000207131694989078,3.6250332964229e-05,0.000138275404350596,0.00014382813080829,0.00022236847772813,0.000149877807994708,0.000113399263207913,8.68869754952558e-05,0.000135090321072115,0.000491388817298704,0.000130735245506978
25/05/2007,8.09924369477958e-05,7.92523635542011e-05,3.99649229308433e-05,8.24534254875936e-05,4.15529519607459e-05,3.24794535286293e-05,2.60285219522982e-05,7.14854665963766e-05,2.83060715764808e-05,4.30361863307938e-05,9.33003944943532e-05,0.000102112469690989,3.29313418917656e-05,0.000130241881459211,7.67432482445761e-05,5.06430239578319e-05,4.16535206838268e-05,5.71303597945922e-05,5.47848524466362e-05,0.00011859459060131,4.65523369753872e-05,6.1454477443352e-05,0.000102211846629667,4.3930312736717e-05,0.000101050947757987,6.87936725221444e-05,0.000113089844970431,5.70334498067673e-05,8.5209132293225e-05,5.17801851951136e-05
29/05/2007,4.9708247184554e-05,6.43706871977829e-05,8.74538534183582e-05,8.11997933415915e-05,3.95443615046614e-05,4.70006322741796e-05,3.75719613302264e-05,9.86059059597825e-05,5.69798822269263e-05,3.92580379327321e-05,5.96120248311433e-05,0.00016413447406047,4.30447558240854e-05,0.000219510308200843,8.01380870611972e-05,0.000106787253244643,4.14704026561494e-05,0.000122997512597025,5.80797008861446e-05,8.75073131054398e-05,5.45607038331125e-05,0.000102710999026767,9.85405901155248e-05,0.00016727672713926,0.00013776683917904,7.15672578040363e-05,7.31456942019853e-05,3.99918478248947e-05,0.000136395515022201,8.15040581118343e-05
30/05/2007,9.67309363400788e-05,6.77437836865489e-05,8.90804787074603e-05,0.000125294997766532,9.78391978418396e-05,4.53067252534152e-05,5.61843915583287e-05,8.56177810720318e-05,0.000142043616256391,2.67400074110285e-05,0.000121963342676695,5.79967990949311e-05,5.15024001994679e-05,9.73541980741835e-05,6.74047943283912e-05,9.1058563420995e-05,7.87543451470857e-05,7.1810156593194e-05,6.81114481800843e-05,0.0002150903443735,0.000136818940796514,7.78492179938313e-05,0.000130909849501983,9.67053758439073e-05,9.72913092975052e-05,4.28465725018251e-05,0.000136328547406349,9.03058385055219e-05,0.000175235746653543,8.39316440870758e-05
31/05/2007,3.63781367749115e-05,5.09681482082411e-05,4.61289683607056e-05,0.000117064211343956,8.04449147584686e-05,3.34478860410638e-05,5.08015417473351e-05,7.20858574737214e-05,7.86170362936033e-05,3.36257774907461e-05,4.85054041477424e-05,4.63595319939689e-05,3.97608039944768e-05,9.01422237653878e-05,9.62770404065197e-05,8.745960155465e-05,3.22772739545844e-05,0.000276747781450992,4.18354974551911e-05,8.86224832009152e-05,7.34748014138584e-05,7.27048393169574e-05,0.000114489801049119,0.000110645003208499,0.000178952252302397,4.41431041090773e-05,7.04331473483186e-05,6.48290520422374e-05,5.88599760976904e-05,7.84346670674266e-05
01/06/2007,6.58155639750793e-05,5.26983260126651e-05,0.000660655881540033,5.9742220510227e-05,5.98732520601698e-05,3.80295617643951e-05,5.78136000124919e-05,0.00014602123355625,6.62062441826505e-05,3.88933073977754e-05,9.96522419270938e-05,0.00017007767024912,5.00010864486476e-05,4.82239695292991e-05,5.98179038377111e-05,7.81253744365094e-05,4.70195932219605e-05,0.000104458519963051,3.90853691429843e-05,0.000114015637528573,8.13572815555856e-05,6.71313046179237e-05,0.00013484996695533,0.000115020593804386,0.000153387038760662,9.36064732773682e-05,0.000123825555534367,0.000105830708299401,0.000102731926071865,9.04897913658316e-05
04/06/2007,3.28103668499639e-05,2.20473019270038e-05,0.000162003601417932,4.79275360040207e-05,5.62222595715936e-05,2.37965880333417e-05,5.08267001421565e-05,0.000155220155760257,9.36550464021256e-05,1.86219453302387e-05,7.12282837365195e-05,0.000112615177598021,3.01012217622688e-05,5.22733064805521e-05,6.47692206331169e-05,8.60653764729116e-05,6.50039029680128e-05,0.000102869268915938,4.46854603065889e-05,9.75724926909898e-05,3.94291805524267e-05,4.81937783167966e-05,9.63592033207974e-05,7.99757699477799e-05,4.20480541036047e-05,3.8806148184105e-05,0.000163737587812807,8.19787079980156e-05,0.000146616312132047,5.24050473992109e-05
05/06/2007,3.93592387155133e-05,2.16813222805494e-05,9.49857181946561e-05,7.74596699516575e-05,9.91687049896984e-05,4.27495431978817e-05,2.75845607207982e-05,9.59326479318874e-05,0.000154703014862364,2.02586517299667e-05,4.35129483738239e-05,0.000117454290893728,3.93989986200672e-05,4.37892228838901e-05,9.93454386022314e-05,5.45608135032267e-05,4.76277895346229e-05,7.03150646528376e-05,2.71505482149177e-05,0.000127047157257808,7.10404193445024e-05,4.76943168726226e-05,5.98345181793229e-05,6.92574433621105e-05,0.000150065985191928,4.50659814397918e-05,0.000202333459741914,0.000106330324936298,0.000100417696718306,0.000100171995143827
06/06/2007,9.15095993224532e-05,5.18972139631924e-05,9.26234645342571e-05,0.000134488012401091,0.000108100797600206,3.29966135034758e-05,4.52960310230742e-05,7.01520145494995e-05,0.000131009862996719,2.43953100511572e-05,4.84876145970491e-05,6.92266688644772e-05,4.07407540661935e-05,6.97436812183963e-05,0.000112784684645227,8.96740172336906e-05,5.02940699809522e-05,9.80874863996901e-05,6.76657633102193e-05,0.000114296058904907,0.000107983477927393,0.000141886065731805,7.05333914096822e-05,6.10365377800094e-05,0.000166232291501143,0.000106911954523126,9.79377907416029e-05,5.22426852226189e-05,0.000158450908392836,0.00018814687422313
07/06/2007,0.000236486332325606,0.000146333435379602,0.000140228689447204,0.000225489351910633,0.000131102210388866,4.15702915407031e-05,5.85499763801532e-05,0.00018297681959202,0.000162589209136055,6.71884520089077e-05,0.000123596271983739,0.000115753636901285,0.000107800395434416,0.000114321031451875,0.00011714851326469,0.000224365796988738,9.58126776873293e-05,0.000116067623001503,0.000154950614481404,0.00020663536235576,0.000149018807580966,0.000159543777594619,0.000199463789074633,0.000151630746378256,0.000251681108860373,0.000128957195894338,0.000238414663932198,0.000119292358187,0.000222762446540954,0.000155376491606181
08/06/2007,9.35372375111694e-05,8.24106073501847e-05,8.047441585034e-05,0.000149523670260585,7.94888960003531e-05,5.22835443552198e-05,5.36438419660102e-05,7.78239777874813e-05,0.000129333561297318,6.64726505790936e-05,7.18346446191458e-05,4.0525475444629e-05,6.20051084962454e-05,0.000106854312819169,0.00013596855579634,0.000140096428919332,8.89141291307162e-05,8.36427535715534e-05,0.00010630816866488,0.00012028932031567,5.5216253878004e-05,5.38974331536411e-05,0.000236716208666604,0.000310626876186313,0.000230360768945124,8.96202747561902e-05,0.000170714224722953,7.59864304715698e-05,0.000154135059415515,0.000170346766905743
11/06/2007,6.34342701738453e-05,7.2446847853474e-05,9.05591721928715e-05,7.86811823163479e-05,7.17784674350833e-05,2.79566319091899e-05,7.45779730482491e-05,1.95207369668572e-05,0.000135936550486496,4.31006254577957e-05,6.97892891008834e-05,9.34720971226647e-05,5.86057567492501e-05,8.07153310171645e-05,6.57882714417743e-05,8.92256263371668e-05,3.88718778011233e-05,8.67061028902265e-05,9.31375257331176e-05,0.000100166370387641,0.000110246531489828,7.98989049542765e-05,9.9051541589598e-05,7.51049196339767e-05,8.20558316447705e-05,7.35321259984901e-05,0.000103861233898683,7.93253599120304e-05,0.000120686370169935,5.27715554250679e-05
12/06/2007,7.07959254156133e-05,0.000130089829508085,9.59884154098746e-05,0.000148557919564819,0.000120053262621627,3.72867911821761e-05,4.53072975749345e-05,5.78690084507068e-05,0.00014545033566174,7.0314025321751e-05,9.68672248383947e-05,6.89667635814758e-05,7.74683460688241e-05,8.13145584533371e-05,9.05740143918627e-05,0.000154117002817502,6.42545233393958e-05,0.000111936746042546,0.000208671413606648,0.000153147270973112,0.000113999573451411,6.16517111898692e-05,0.000242707257579607,6.75978984081218e-05,0.000136432270313548,0.000124144178195246,0.00018536145864916,0.000122743705170617,0.000155595411392605,5.70665472846363e-05
13/06/2007,0.000131806141904693,0.000107822846920642,7.62713733627413e-05,9.6051134980849e-05,0.000168588403529327,8.63901059393424e-05,6.95581899558539e-05,0.000104110779941173,0.000212361212837836,3.7624011195513e-05,5.29018487149429e-05,0.000330566610053654,0.000119055942260258,0.000128005175129405,0.000127934985384283,0.000127976632640883,9.61057380818656e-05,0.000175841703818157,9.71564370866927e-05,0.000144241422147329,0.000112316064980311,8.16898157769648e-05,9.55344993355205e-05,6.88663160123874e-05,0.000232055509505053,0.000103325700417317,0.000174163805692077,0.000184721749089433,0.000145095438795424,0.00021156127128773
14/06/2007,7.09207479916215e-05,7.48476401429912e-05,7.69045798201341e-05,5.6888499948148e-05,9.65619411450302e-05,2.16082294116303e-05,5.99904011809101e-05,6.28507668285822e-05,8.4805371772126e-05,4.44397489596762e-05,3.18241091892232e-05,0.000115683244763276,6.97325911737628e-05,9.22133272661551e-05,7.28631301569701e-05,6.58110069224964e-05,8.55608296024691e-05,5.34023713160213e-05,0.000102245224605516,0.000137385067757155,8.5441578932583e-05,6.38152998557132e-05,0.000178147121114716,0.000101943541707598,0.000186083308492576,0.000152202774527397,0.000111154848390319,5.49261895647242e-05,8.95121650182355e-05,0.00291974555220784
15/06/2007,5.80400036884492e-05,3.66263643952648e-05,5.17378820013058e-05,6.79120696829873e-05,4.88420475599253e-05,4.49952525056191e-05,4.19916816447194e-05,6.89107055406862e-05,0.000192525935512373,3.66780631549787e-05,5.32018077049449e-05,9.21235285156515e-05,6.7189959428184e-05,4.75396951973467e-05,0.000129521583561897,6.15787390277814e-05,3.01027771745685e-05,8.88655983724704e-05,4.82659881879055e-05,6.06893249966562e-05,9.39115071153056e-05,5.69151315443307e-05,7.65867498738179e-05,8.16639093861791e-05,0.000201211363374269,5.35353307520596e-05,0.000111681990109061,8.13732159803661e-05,8.33020922561877e-05,0.000265716666930585
18/06/2007,7.53901391286026e-05,3.53213060898058e-05,4.55828814973268e-05,5.77801194329133e-05,6.86250854748923e-05,4.28832306071595e-05,3.4975684014217e-05,9.47265666261559e-05,0.000113909620461595,1.76527610560132e-05,3.44055940255101e-05,0.000250982006308399,3.15582080125441e-05,0.000107242122869152,5.84166410469968e-05,4.56663199129138e-05,4.43479475196766e-05,0.000133614404694996,9.25822878014874e-05,5.26929512710427e-05,6.97315623521534e-05,3.59741192459904e-05,7.15421161426321e-05,5.54051370127586e-05,0.000127904570628468,7.39153410914199e-05,6.63008366936438e-05,8.93176651247983e-05,5.40277173596817e-05,0.000140113366823918
19/06/2007,5.67745062582788e-05,7.48760623449785e-05,4.51422886533967e-05,4.62632949262144e-05,4.03835895257268e-05,3.48972374134268e-05,3.95810343499044e-05,0.000109890058599324,0.000106917327278748,5.30365245330099e-05,2.21936045091189e-05,6.85365142606287e-05,4.73553540775515e-05,0.000122954503847904,5.0146708793989e-05,6.23807605166669e-05,0.000171368230713201,7.26109035445285e-05,6.46885998350751e-05,0.000108403767180766,6.77397794493964e-05,5.40600158960481e-05,0.000102246092221412,9.45604308404056e-05,7.23871933479669e-05,5.46745742296318e-05,0.000120349633840298,8.66821431403709e-05,7.69908969476919e-05,9.57727477439222e-05
20/06/2007,0.000102158535826568,0.000163565015727891,0.000141729605172996,0.000134775072066469,0.000108818450434012,6.43069895329253e-05,6.56143419928179e-05,0.000137726710990905,0.000118321322550389,7.62043653238643e-05,6.93414804827999e-05,8.913029733637e-05,0.000153712829121667,0.000113355210756471,9.50142530498777e-05,0.000115495295005052,0.000266368549064024,0.000111590172629681,9.32957811284375e-05,0.000182530869775631,0.000123416821427591,7.40357290780328e-05,0.000113825677970104,0.000146245420462863,0.00015562602174882,0.000111781167786338,0.00020987389104758,7.64283472216388e-05,0.000158868663621807,0.00010271770199298
21/06/2007,8.69332555684419e-05,0.000236775390369912,0.000160415091364182,0.000184073188134583,0.00012737965846651,9.80108748359961e-05,0.000116541668791072,0.00016769671085472,0.000221717509222384,5.86982723562517e-05,9.03830783119286e-05,0.000122156937231162,0.000147092424195087,0.000100671934486115,0.000172692751117341,0.000181283177901047,7.78516791237492e-05,0.000133302660167152,0.000269511160524263,0.000177493040847863,0.000135724718174163,6.5134099056536e-05,0.000252926354589099,0.000261785251087774,0.000126238176857768,0.000165467334474905,0.000131162039812497,0.000142562392011694,0.000194773029074345,9.75470663447774e-05
22/06/2007,0.000132153180423928,0.000131682517322903,7.04600460813609e-05,0.000175998966409499,0.000161357693474012,7.63454078131522e-05,6.80086475254218e-05,0.000133143971436344,0.000271305388848058,6.03696217845327e-05,0.000110646508608865,0.000240814925181879,0.000112262061216168,0.000156687475847215,0.000197140190661318,9.17195601283038e-05,0.000162832403997827,0.000212285571100724,0.000164827568327928,0.000131209504032118,0.000148984354149762,7.9753479819465e-05,0.000197061043013774,0.000132707566007827,0.000165323869703702,0.000175769435844045,0.000296702817305033,0.000242619031386924,0.000151188484975738,6.69922269029227e-05
25/06/2007,0.000104846249849125,0.000357911069884278,6.57697802218947e-05,0.000223563842870368,0.000125284210524328,0.000153686765629803,7.78274258854637e-05,0.000172781780195814,0.000292516701262181,0.000151427491480562,0.00016618214578331,0.000258111737330645,0.000138276806389811,0.000155443989025414,0.000166702246373086,0.000153058819902684,0.000162864503203436,0.000180702243124847,0.000207243239204466,0.00014062518924554,0.000115386830479078,0.000114019990170997,0.00041046847018808,0.000223968119096498,0.000126337483324726,0.000189889937257123,0.000304249068811094,0.000137264580190075,0.000246316033346369,0.000126151173399959
26/06/2007,0.000111792538034988,0.00016129864205496,9.88916417669261e-05,0.000173597937065487,0.000125227889359118,8.56146656158386e-05,5.42068211478469e-05,9.23684952053861e-05,0.000190667338935412,0.000123235873311281,9.8482571513539e-05,0.000124640266246699,9.44696368896455e-05,0.000114050950172477,0.000127371902024026,0.000188313935908743,0.000113101724948086,0.000146128774069708,0.000135801440989865,0.000135263646211282,0.00014551758187713,0.00012121719281255,0.000343768830878138,0.000286864718327299,0.000121542665622021,0.000115527446610313,0.00019632705182565,0.00016853278636921,0.000185527181925209,8.50193991267617e-05
27/06/2007,9.32417256475053e-05,0.000152073458672152,3.87668021315593e-05,0.000234940737304922,0.000242572330742996,4.629528722679e-05,5.26632495026337e-05,0.000128283190052192,0.00023836058545485,9.71405830418237e-05,6.17644425649777e-05,0.000209399886632977,0.000116427529904431,0.000100885814350347,9.63942139434902e-05,5.53570230955011e-05,6.75046814547512e-05,0.000110473772446813,0.000134525960423154,0.00011428014555148,0.000164968784166847,8.35748475277725e-05,0.000267909984999431,0.000569398943646559,0.000138123129366807,8.79528632085271e-05,0.00029450446455239,8.5539382484493e-05,0.000149724745772081,0.000237998252628669
29/06/2007,0.000122949028287452,0.000202198480048896,5.40999386643324e-05,0.000198256595850638,0.000218752935508477,8.80016358858811e-05,6.0453335068283e-05,0.000218893816121716,0.00019320258711488,8.85309836180057e-05,9.47899070824409e-05,0.000128404414340571,8.87401770990058e-05,0.000104430651176108,0.000142696649998387,0.000119002880135436,0.000196393121649022,0.000163970212409661,0.000152431277015675,0.000158082200885958,0.000113682178355108,0.000100945047378107,0.00020293924672175,0.000197286574678709,0.000138997076545836,0.000153861337328607,0.000224002198177059,0.000103563506950435,0.000130382677102074,0.000149368208353023
02/07/2007,4.77450514898389e-05,6.15469589093132e-05,5.02965253089434e-05,8.34984962441182e-05,6.67311354011843e-05,4.60215472434118e-05,5.31710794254262e-05,0.000102985692705811,0.000188958406123106,4.16008431250341e-05,4.44499545754139e-05,7.84879746305885e-05,6.10672214888778e-05,5.7983502129053e-05,6.26696539493829e-05,2.86168863897304e-05,5.1234238835931e-05,9.35261594773113e-05,9.83451273128439e-05,0.000104890185046536,7.13488569853459e-05,5.14357609395701e-05,9.40854862757018e-05,0.000159616415421568,5.3375145043218e-05,7.73642810530683e-05,0.000208825574938794,7.87031472405425e-05,5.84858702816522e-05,0.000164531288707348
05/07/2007,0.000131432899846463,4.40220231138429e-05,4.05911579632068e-05,0.000163281048761673,7.89856698058936e-05,2.83199086263938e-05,5.16846160113413e-05,8.99456114068782e-05,0.000107381479877301,2.9299812731472e-05,3.27326293806131e-05,0.000105231313871405,6.26983949046711e-05,7.75531520512395e-05,5.20413982109001e-05,2.80928610436268e-05,6.20605392990167e-05,0.000134283442880296,6.14211652687737e-05,0.000137756988924932,6.75442033314142e-05,8.6791894062224e-05,0.000136916838309691,0.000314137158182801,0.000127084393616371,6.76368497145875e-05,7.69854697049289e-05,6.60770277717627e-05,6.0469812203937e-05,2.91569060523833e-05
06/07/2007,8.01708791981598e-05,6.11593745491045e-05,5.84084084890708e-05,4.76701908048635e-05,0.000103131667875471,1.44233788607072e-05,4.50724557247252e-05,7.43970875383423e-05,0.000219772567999951,2.82034535659316e-05,4.37626310387258e-05,6.93152503018711e-05,5.15617216521385e-05,4.8717295127811e-05,5.0606380779185e-05,7.57734794224494e-05,3.86499679096336e-05,8.40413313789649e-05,6.92675929979903e-05,8.88925618172348e-05,6.07495660258326e-05,7.76098670514753e-05,0.000113727347549361,0.000113693426766912,8.67092187616631e-05,4.27180806600963e-05,0.000100578983218317,9.13679409627771e-05,7.78093862672482e-05,9.27182370775623e-05
09/07/2007,0.000119430263603811,8.23091083040105e-05,7.00771173891109e-05,7.26472106305475e-05,0.000113307942101811,2.53332365478611e-05,0.000169145055829464,0.000117540263620695,6.93126948811528e-05,2.82604248223921e-05,3.13522383857511e-05,0.000132546365642423,7.23668195608797e-05,9.81334532003665e-05,4.06611389957494e-05,4.21610981080903e-05,4.18875620087186e-05,5.34918598030213e-05,9.11454934988465e-05,8.79638529917966e-05,4.16660603205229e-05,7.1968702450613e-05,0.000104779445831939,0.000107336156357633,0.000104002022248409,0.000111658815178114,0.000116863345767662,5.95687649010378e-05,0.000107179041873427,8.57192807768804e-05
10/07/2007,6.80048937845401e-05,0.000138622102849086,9.33120601089808e-05,0.000165336742960431,0.000153773341763288,7.46557697995701e-05,4.19276798964421e-05,0.000142196774275299,8.68445677335322e-05,8.36147088131574e-05,9.7890887909109e-05,0.000209954723157482,8.35600551280638e-05,8.12238784904085e-05,6.75603888888633e-05,0.000114466232185845,5.59035281803012e-05,0.000158208373744854,9.78539878229083e-05,0.000165571572302618,6.43241393951939e-05,6.54972069038894e-05,0.000174098545768076,0.000117016969649252,0.000109704757287971,0.00012311313067006,0.00021987722739867,0.000108760761126262,0.000111962382507039,0.000128165908524386
11/07/2007,0.000104978906571699,0.000163342448702202,0.000125955805805317,0.000158915716484271,0.000196780080639683,7.13924941321796e-05,6.44842628570975e-05,0.000118488222284078,9.07108717008676e-05,0.000125612990489004,6.58478231700318e-05,9.17657897838308e-05,0.000171051814124353,0.000100305837427733,8.03627007049806e-05,0.000112166620197419,0.000138099384173214,8.65785082284379e-05,0.000159678231737545,0.000115604282806116,8.33560539694185e-05,0.000113428332154519,0.000210532369049421,0.000185735961846387,0.000238901531329333,9.81719668974195e-05,0.000202898616871658,8.40840081719428e-05,0.0001243851728627,0.00015504198855222
12/07/2007,7.25625375533332e-05,9.69511814021576e-05,0.0001321956283577,0.00010120407794117,8.96670810796297e-05,6.15706951957706e-05,6.79900939934985e-05,0.000166284235448865,0.000171014828245618,6.63785067743914e-05,5.02648434161715e-05,0.000114907880135506,6.91799553267629e-05,8.14302484247496e-05,7.69017387207429e-05,9.11442228940917e-05,7.73576713236736e-05,0.000326239966026602,0.000174054032397415,8.06316138179043e-05,7.75051103448671e-05,8.35247437947548e-05,0.000129022449403422,0.000103384223368056,0.000118687496345762,7.11671093281571e-05,0.000143314885322041,6.98990517989292e-05,0.000303867890952853,0.000320968005480029
13/07/2007,9.55913160862726e-05,0.000171845628494049,8.50719560815478e-05,9.3503552749596e-05,9.32125375445315e-05,6.29126908747638e-05,5.9056068898831e-05,5.50605887360413e-05,6.29456451692298e-05,5.68519291931278e-05,5.26437192552757e-05,7.24015781475866e-05,3.27681698097571e-05,6.16911198135077e-05,6.77293379755567e-05,0.000125558048306758,0.000196505846730407,5.54062152666477e-05,0.000134755472795878,0.000114479937605023,6.18667261334866e-05,4.27276832464782e-05,0.000121792184915177,9.25655737477173e-05,0.000124397465496794,0.000107877144902826,0.000182180451810757,0.000250996570061855,0.000116597074275668,9.98571298841052e-05
16/07/2007,0.000142415791136995,9.17390466383094e-05,3.31651408238118e-05,0.000158079090423606,0.000120531490475423,6.22414142867037e-05,3.51638521880487e-05,1.88993113427381e-05,9.27149075887933e-05,5.73861739711656e-05,0.000111247792765019,0.000103235023888651,0.000111356881299019,9.85064768796384e-05,4.14323792042894e-05,0.000112131088658402,8.38393060013187e-05,6.12426137350789e-05,0.000111449672981028,0.0001516153614764,5.02020259719936e-05,5.29640051779198e-05,0.000141028293751031,0.000110493383634055,0.000318884165020107,0.000544443521496838,0.000107882836117916,5.95693851609711e-05,7.5071616952763e-05,4.73218953283484e-05
17/07/2007,0.000115200218773844,0.000108645487315402,7.37198966251984e-05,0.000139487360434117,8.59482633659032e-05,5.18198794587642e-05,0.000100684160056745,7.17016458106459e-05,0.000120936480450805,3.82857806274713e-05,0.000154388823043039,8.68705442540302e-05,0.000193197009182196,0.000200698270610385,5.57035791984899e-05,5.67246241249026e-05,9.58252020290012e-05,6.63902558547314e-05,0.000141107845322464,0.000126725318757503,6.78596118433233e-05,0.000104062491442281,0.000140513219761859,0.00013762512164768,0.000173980156955819,0.000121039591758524,7.21254197723824e-05,0.000208061611579348,7.37256994221962e-05,7.78747868474693e-05
18/07/2007,0.000109303423280719,0.000442640434210747,0.000148717503108511,0.000175211503860579,0.000131389364640466,6.98558233889042e-05,8.22697657164346e-05,0.000142746444674901,0.000199245536274345,0.000177108938673552,5.84723436466268e-05,0.000136921101778556,0.0002556818169175,0.000199916623273897,0.000160662556011845,0.00014496060427386,0.000116845593888443,0.00049963287200682,0.000176204246251548,0.000189483117415258,0.000203761480688547,0.000201631876554092,0.000213348116749614,0.000152044610106073,0.00058486612966853,0.00014485812810981,0.000319642625471969,0.000140417048649188,0.000297678372845479,0.000153896398019249
19/07/2007,7.9764189880713e-05,0.000362165260512454,9.83372602547972e-05,6.26110321587998e-05,0.000256527431833085,5.85428447286113e-05,3.82974087355871e-05,6.39566057583155e-05,9.60170051623879e-05,9.90314855195612e-05,5.37893762632066e-05,8.26932183819309e-05,0.000121989693010132,0.000271046179580668,5.50102902506373e-05,5.46651550145623e-05,7.11264011924519e-05,7.11682062032012e-05,7.1722492197106e-05,0.000112252485975557,7.0004481744251e-05,0.000176223235695793,0.000180655118385289,8.1949702457588e-05,0.000158664088377138,0.000161670340710849,0.000123410348789743,0.000111460049193936,7.54577710362743e-05,8.22025399023567e-05
20/07/2007,0.000114311343015382,0.000277529402148574,0.0001460853127705,0.000217817252715197,0.000183336319750797,6.62340346159727e-05,7.25329664037611e-05,0.000125804259273004,0.000260910351912244,0.000191966491868991,6.41258975557471e-05,0.000252666881197822,0.000254958076579646,0.000207617357574608,9.93893328328674e-05,0.000104716148083336,0.000170630806250804,0.00014167741314022,0.000172143672688283,0.000611028607481467,7.16714101802486e-05,0.000126318296209857,0.00037222639993166,0.000180448091566924,0.000266746688894393,0.000135203080387948,0.000195314641200076,0.000441440707541213,0.000177272610446688,0.000281398036411783
23/07/2007,0.000139968441226172,0.000110316419723673,5.39067619987519e-05,0.000160724876249274,4.84399875591668e-05,5.97141605694095e-05,4.39478083117784e-05,6.24263718574311e-05,0.000263973555364534,3.8120009971479e-05,5.46805861489793e-05,0.000181704823073099,6.14184641648803e-05,0.000120351350456916,9.75375888638903e-05,0.000100350001971256,6.95741599375082e-05,0.000181379721969757,0.000145957823314448,0.000160799546259513,7.29344452445179e-05,8.10728373863287e-05,0.000154866577703339,8.27465793876063e-05,0.000119887448698265,0.000104028162728851,0.000162965655441832,0.000137027311542591,0.000182578728386523,9.32861589096873e-05
24/07/2007,0.000259685654031247,0.000309533215485221,0.000153900507897081,0.000119394157648311,6.50749243519499e-05,0.000117014798135746,0.000129373903891706,0.00022108676918138,0.000216737464364198,0.000150988121396684,0.000223287400012769,0.000194217070636866,0.000213716734080912,0.000157644457683193,0.000118177808035056,0.00028249745844968,0.00017283502903632,0.000166870731516157,0.000540946584300895,0.000147093715099931,6.44019780298898e-05,0.000131048976331946,0.000396859469351494,0.000229445248837991,0.00016190244960447,0.00010321863189056,0.00034313905146607,0.000132428628069825,0.000273834774657386,0.000232059784497786
25/07/2007,0.000216405902323423,0.000724921252993465,0.000135477525441907,0.000394901126899624,0.000134754082555274,9.07967311369548e-05,0.000154452238422244,0.000215055310736167,0.000197403981849654,0.000343995802665284,0.000113574425373414,0.000497108489581172,0.000292999832337186,0.000194774393428002,0.000139856910076816,0.00014272333536124,0.000183875551156041,0.000251709317691153,0.000315438646622161,0.000297370496752088,0.000159844625418356,0.000116106739556546,0.000516493478353739,0.000215579192924035,0.00051886497917846,0.00020384447634646,0.000374131608640878,0.000149215179727989,0.000325769363498821,0.000352005877492709
