dts,rsv_p_1,rsv_p_2,rsv_p_3,rsv_p_4,rsv_p_5,rsv_p_6,rsv_p_7,rsv_p_8,rsv_p_9,rsv_p_10,rsv_p_11,rsv_p_12,rsv_p_13,rsv_p_14,rsv_p_15,rsv_p_16,rsv_p_17,rsv_p_18,rsv_p_19,rsv_p_20,rsv_p_21,rsv_p_22,rsv_p_23,rsv_p_24,rsv_p_25,rsv_p_26,rsv_p_27,rsv_p_28,rsv_p_29,rsv_p_30
16/06/2008,5.42003061237866e-05,0.000487935883183108,4.3955882566789e-05,5.51248231895906e-05,8.25669942530773e-05,5.43872344300053e-05,2.97526677115884e-05,9.95970434892836e-05,6.87439752576164e-05,0.000437868632520585,2.89188483803905e-05,8.58340855747804e-05,0.000474290190569122,4.43270223193052e-05,5.19609151296192e-05,8.91366943637262e-05,0.000184971523596466,5.20710718096304e-05,0.000332891225389141,7.01569463152258e-05,7.19023960960451e-05,7.54586483090363e-05,0.000407617008534942,5.87871508943347e-05,0.000197919536137002,9.05051577198412e-05,0.000113996752876862,5.92966133270127e-05,0.000146199774751907,0.00013400594101597
17/06/2008,4.02369647143197e-05,0.00028350020712788,2.83610518994647e-05,0.000107987460868612,9.38196258318161e-05,1.81285619504894e-05,1.02355061689156e-05,5.58037914852564e-05,6.54850419769434e-05,0.000139990583645385,5.4447265186234e-05,4.8248022081784e-05,0.00029227484208972,5.43530383161526e-05,3.92791215342337e-05,4.15739828076727e-05,5.67975306248627e-05,1.8883696489906e-05,0.00015267648322668,8.05900943529166e-05,2.71845008735226e-05,3.49142040209586e-05,0.000255581713656594,3.96192462861452e-05,0.000168225371224357,5.39378006064353e-05,5.34189072714459e-05,3.69933645681905e-05,7.52786688563199e-05,6.37983641234423e-05
18/06/2008,7.64754982458784e-05,0.000583930426208257,6.57681123656571e-05,9.13689802213612e-05,7.41121323059856e-05,3.85670988039215e-05,0.000117354235495069,0.000111784910731236,0.000130792652404761,0.000312724863931429,4.38891439959761e-05,5.50839196049215e-05,0.000643825593934396,8.51430054173794e-05,6.76393320015698e-05,5.07232780999216e-05,8.71249441445461e-05,0.000112336468777995,0.000479619189372984,8.19618445594538e-05,8.31195958532752e-05,7.69609205943195e-05,0.000513542326211458,9.67684440773159e-05,0.00083517757379118,9.71556382119311e-05,0.000103393655054922,8.26932176889309e-05,0.000214412697851903,0.00036031754350766
19/06/2008,0.000122606706919056,0.000389687889067225,0.000101224678873028,7.2034599845399e-05,0.000923288545260727,4.36654559090153e-05,7.94526574003994e-05,0.000168942738971215,0.000211870065364085,0.000304268461457539,4.93446387323858e-05,0.000103201378724332,0.000446484428313451,9.84279619038237e-05,6.56146123690847e-05,0.000115235376259621,0.000127280929178665,0.000212803902168483,0.000390025314469136,0.000174177849017327,6.35856963911891e-05,9.51358265708819e-05,0.000197803914759753,0.00013201655254972,0.000300581214353882,8.57882263365375e-05,0.000163242616478491,6.46799942877961e-05,0.000236673517415072,0.00015969145162092
20/06/2008,3.9416195688865e-05,0.000540606855376714,8.73100763191892e-05,6.84897077421574e-05,0.00021677070486663,2.41280836441602e-05,1.50047888303197e-05,9.61063002523315e-05,3.85735246480039e-05,0.000430025815458228,0.00011798855534353,5.15873493856955e-05,0.000578846270513487,5.08793609844079e-05,5.5205900271103e-05,3.67463718168051e-05,8.19312174618998e-05,5.08482106530462e-05,0.000223840251152705,5.72202867207314e-05,2.81626847512344e-05,4.00576918512135e-05,0.000181043922673027,0.000212462848504836,0.000108752494238496,5.46537245339197e-05,8.78131367688531e-05,3.44281289891649e-05,0.000144764468931183,0.000157992168249877
23/06/2008,0.000160486975320609,0.000350020180648191,8.1768619159327e-05,0.000155251000865473,0.000136520091173442,2.36213287731891e-05,2.46252761504248e-05,6.97712912820188e-05,0.000142220030719001,0.000203089881622541,4.78624850231294e-05,7.85815452926065e-05,0.000407387305411985,4.40140278554924e-05,6.81786561894672e-05,0.0001059091851227,9.10177009227283e-05,8.12679078947862e-05,0.000215365498520359,5.00387235393667e-05,5.75518138245872e-05,6.91203439889076e-05,0.000123251558435379,0.000197492941286226,7.0791316827155e-05,0.000124442765662565,0.00016849961044785,4.26449952111987e-05,0.000126248851186453,0.000121035416508109
24/06/2008,7.89290940908624e-05,0.00073690655947107,0.000151514864823944,9.73157543915782e-05,0.000284132228308515,3.33584061594014e-05,2.98431686002597e-05,0.000282245675833437,9.38340359802344e-05,0.00071210252277796,8.87438293622803e-05,5.67986614820515e-05,0.000915227911423659,6.26633963167465e-05,6.2761255137716e-05,0.000160545746618541,0.000122485108285966,4.56555664714914e-05,0.000577351695447674,5.57134780365793e-05,9.25386514339936e-05,0.00013663164789378,0.000481730596145764,6.09675424692245e-05,0.000236695706887512,0.000106318391873899,0.000129638481780023,4.61560449846548e-05,0.000427201563652728,0.000100080788054542
25/06/2008,6.80625541878148e-05,0.000567898211133882,0.000163809108927795,0.000118466606772144,0.000185371778030306,5.1227357073647e-05,2.60356121553808e-05,0.00052245169887215,0.00021678493082162,0.000540548476457759,4.60272346545826e-05,7.95676371929614e-05,0.000818929878353241,7.01532425983522e-05,7.43496204859141e-05,0.000201255666859206,0.000268207199306987,5.91478026148449e-05,0.000292056325737217,8.7823932599648e-05,0.000149795352121993,7.56925426313795e-05,8.72142627569029e-05,0.000152311270887401,0.0002593262655218,0.00011993802570849,8.55750943646999e-05,6.41343469298134e-05,0.000433739023834384,0.0002112869771517
26/06/2008,9.07879248023518e-05,0.000309261213643742,6.02034919325835e-05,0.000125000854750336,0.000302955205177533,3.49592148264456e-05,2.17149226249158e-05,0.000140874841953041,5.3665964631762e-05,0.000285802832149591,5.25446278017502e-05,0.00010987383340125,0.000431088496881124,0.000103699061778542,5.24945133694925e-05,0.0001147142884203,6.83903592163856e-05,8.23206734679628e-05,0.000235661449186557,0.00015916597689615,6.49579428506952e-05,4.24016592499669e-05,0.00022595734410242,0.000343582462115064,0.000150007652523985,8.43100265825858e-05,7.92591282070773e-05,5.83292879594424e-05,0.000198086348840237,0.000158582453982876
27/06/2008,5.95564573188495e-05,0.00052859843073427,0.00015866058888659,0.000115323028635793,0.00014383084846148,3.67307101347079e-05,2.59112978824448e-05,0.000243682163421332,0.000134169152610509,0.000418204695085356,7.24921475066084e-05,8.54132029039787e-05,0.000486993314802652,0.000116253774126242,0.000131043491931632,0.000149212464434276,0.000131767260452863,7.22891119426365e-05,0.00046439676254219,8.47230642605104e-05,0.000146952434310401,0.000175343951268134,0.000292301995650253,0.000495768898605391,0.000241686351044278,9.39071557225158e-05,0.000109318594878964,6.32995638492847e-05,0.000289523007783713,0.000190827624325135
30/06/2008,0.000121154911121443,0.0003847875931304,0.000140021986724953,0.000139168652403907,0.000203964663589417,4.97649526557414e-05,4.84081775001335e-05,0.000255172060401136,0.000162899667385653,0.00027248738442498,6.48000438296776e-05,0.000190063852829044,0.000390713403918306,0.000112292766618383,9.17331838573656e-05,0.000115399211891651,0.0001347925658976,5.33003412324079e-05,0.000282222949590579,0.000182369953177709,0.000140265047025662,0.000106597837001712,0.000259810792334619,0.000123480424607431,0.000291743458193223,0.000165902828996277,0.000196975346574069,7.96714579569643e-05,0.000360806993290509,0.000132539953971671
01/07/2008,0.00013449544470883,0.000963006657503381,0.000152663876933897,9.16342182392784e-05,0.000159651605644109,0.000149890497505465,7.42328495704403e-05,0.000342214321017061,0.000195928120925053,0.00109903345507639,6.11272139692443e-05,0.000171620196916555,0.000832411033097685,0.000261947712055905,0.000178380808862527,0.000207228923293952,0.000385975653909192,0.00014097977016237,0.000618339944811335,0.000340049098905955,0.00018260382261032,0.000180886695442431,0.000487529076846811,0.000183139586560283,0.000408490174927028,0.000552199502954709,0.000159889486894134,0.000103818923902045,0.000608568156746008,0.00038223388657482
02/07/2008,6.07433012491573e-05,0.000365638354409221,8.6601143641533e-05,6.63454944970578e-05,0.000291110799939296,4.73191837156956e-05,1.95299556273257e-05,0.000252156445736917,6.72851928666654e-05,0.000350841966703946,6.84400867903512e-05,0.000206650162962214,0.00035805697962545,8.65381355453614e-05,5.16218150796883e-05,9.62008513692415e-05,0.000104662911769701,8.30997473522297e-05,0.000258187258103262,0.000137719098973323,5.27115029453916e-05,0.000173317262929727,0.000342976927487886,0.000210856297013025,7.60988528115805e-05,0.000113401870676713,6.93638149538465e-05,9.15864999832271e-05,0.00036850225122436,0.000214723250764329
07/07/2008,7.29211617590947e-05,0.000489891010317919,0.000206307602867245,0.000194084121751416,0.000408483623350514,7.05458075539387e-05,6.89947595863967e-05,0.000224373999438602,0.000172430263687216,0.000518038068856129,5.15915764424764e-05,0.000163450803613317,0.000709433521249212,0.000171112036945514,0.000335657239442062,0.000145872176318415,0.000107982815502339,8.47749771640552e-05,0.00129435469931125,0.000167934726491018,0.000114502492784382,0.000325349362590174,0.000273933345423504,0.000163149001632924,0.000319058913547361,0.000385457270250083,0.000240662276070211,6.88828498917068e-05,0.000465719610370449,0.000101624301136219
08/07/2008,0.000351574621254858,0.00101474762129336,0.000239299468622466,0.00014364945159505,0.000620921757782885,0.000114352920945483,5.41107321035498e-05,0.000616833669702607,0.000138746434708112,0.00163267624850302,4.89009092900821e-05,0.000127238263274239,0.00113568316445606,0.000107380303149125,0.00014138995062052,8.03167830494862e-05,0.000185232743050086,0.000204140374509389,0.000602334717948669,0.000149812079356433,0.000168735397656178,8.9795488278623e-05,0.00061793700103185,0.000253660312340901,0.000445539914309778,0.000218834894413549,0.000120186468418538,0.000242281884203006,0.000740614124732605,0.000440960286174158
09/07/2008,0.000131682861868607,0.000735772074864653,7.76718615591699e-05,0.00014883599598369,0.000466536636958692,7.5981711924024e-05,4.63764640412933e-05,0.00031881358362107,9.57814305163576e-05,0.000778053744459405,4.0362424641203e-05,9.88799560447295e-05,0.000443557033083368,9.58951982035416e-05,0.000110797738739702,0.000145710984408842,0.000198428471515427,9.93843216325275e-05,0.00033999579073488,0.000135129409107302,0.000165117550537044,6.02589763997761e-05,0.000425233757350094,0.000178083617537201,0.000189733181870645,0.000109444486249941,0.000128018738703398,0.000108229045912518,0.000354041203791891,0.000125731080463426
10/07/2008,0.00011805619953283,0.0014060344553346,0.000198679974378613,0.000291281443606202,0.000480140905218184,8.35053067584736e-05,5.27074288434386e-05,0.000347986654696323,0.000245468808665636,0.0031614195022184,4.51138611856413e-05,0.000126975367614983,0.00202318750158571,0.000172716943291097,0.000137564929763544,0.000125486548798684,0.000421882034907293,0.000110241003565922,0.00108341549886375,0.000336244051952235,0.000187904104157359,0.00016608457689133,0.000790095106424214,0.000114942060813009,0.000364018827886737,0.000276868055270449,0.000133747485196916,0.000150569000793403,0.000445482693475485,0.000418371018528758
11/07/2008,0.000157396410404477,0.00202135584897584,0.000216991987596371,0.000252855941421698,0.000451677082324034,0.000187449997374744,6.29191298004545e-05,0.000726699814579842,0.000251490584975391,0.00175473742687301,0.000196740341121136,0.000145563610130362,0.00198786334663429,0.000235885974334007,0.000220872057959807,0.000266260127308547,0.000614325659488157,0.000137175185478643,0.00166920722340075,0.000464673719728014,0.000225425336999217,0.000299502848692822,0.00114122303126079,0.000356894848943173,0.000416594676239845,0.000476743474515814,0.000302532922089582,0.000186722271553062,0.000529083118151012,0.000986656286670093
14/07/2008,7.06167133434411e-05,0.000712990964994729,9.96553596716011e-05,0.00011826762354495,0.000330358708935864,8.65360665193169e-05,6.30138608234275e-05,0.000295960795607002,7.05794485116217e-05,0.000787929851158786,6.08165115674742e-05,0.000113322867533684,0.000694557350036005,0.000188600966164298,0.000133289454938896,0.000143134763326978,9.67914742934885e-05,0.000127894030113759,0.000457799897025928,0.00014726496183396,0.000123063293605172,7.77025083095796e-05,0.000422287157219005,0.000178764398643129,0.00018920842888579,0.000249799455793177,9.93387905655412e-05,4.40888750009133e-05,0.000377291604161796,0.00026294929158173
15/07/2008,0.000167419029457983,0.0031648102421378,0.000226577480789119,9.33182799009592e-05,0.000383862389291964,0.000267772214387744,0.000100638009819883,0.000796674556810877,0.000163104334637411,0.0034281823615131,9.71881704262533e-05,0.000174917021521278,0.00243180312090805,0.000257044016804492,0.00021964372049157,0.000304612293368183,0.00070638616068211,0.000474048410891856,0.00188696582526542,0.000345334103812134,0.000252432272479008,0.000245307913061685,0.00111148516320407,0.000329365746055688,0.000919506038661771,0.0023148515631193,0.000304219673934783,0.000291933694875865,0.0006623141347223,0.000885396718664888
16/07/2008,0.000106677849106927,0.00206198334526761,0.000424153526295067,0.000156159174587529,0.000526962091313077,8.90489353753965e-05,0.000126616928654529,0.0010347307939776,0.000169394795102534,0.00358670887135354,0.000256387977250611,0.000148571807511659,0.00400404256950042,0.000283963774858414,0.000416178186473946,0.000276253477135445,0.000448979585852957,0.00021135300311228,0.00182223426216302,0.000675028926531643,0.000354529554740703,0.000211072649662465,0.000854712308210499,0.000423815186837753,0.000373027709295541,0.000493545926672584,0.000261813989622451,0.000218335562867564,0.000658234935274475,0.000350108059913416
17/07/2008,0.000155765236497116,0.00161963540534369,0.000294498448159809,0.00030824869599187,0.000485711173625957,6.05681601128463e-05,6.2078540251001e-05,0.000737483630003004,0.000212875821725388,0.0030724437903564,0.000168672216717256,0.000157589993637852,0.0035886255395464,0.000627864828796452,0.00014618939634821,0.000197247302391238,0.000124961715228291,0.000313026981717115,0.00109848683034045,0.000325010220352363,0.000207476235245781,0.000285988158783729,0.000715547109564035,0.000340731841158805,0.000397804134639644,0.000253573503911228,0.000187815765872137,0.000111626404162302,0.00114812273606046,0.000614302120584613
18/07/2008,7.15536837286645e-05,0.000656926391052772,0.000128012543989726,0.000168770569484357,0.00048259531372049,5.09383509668277e-05,4.35301323899257e-05,0.000477652769644457,0.000156954624295528,0.00158353860919091,5.36118658663428e-05,6.58982908582354e-05,0.000939142072766977,0.000200057075650792,9.32647417022491e-05,8.69704066527981e-05,9.57837249385013e-05,4.6144460548468e-05,0.000368424650378354,0.000109017447761265,8.48328534986489e-05,0.000149976265527125,0.000365246856395459,0.000270582678404732,0.000152718944042982,0.000251206836006283,9.77651653952279e-05,0.000442026428225507,0.000526594053356101,0.000183647725606152
21/07/2008,0.000102372968674014,0.000518374915099554,0.000105537606284628,0.000134251622547896,0.000210607360824477,3.40015997192728e-05,1.96316548070917e-05,0.000312566313027196,0.00149340001571257,0.00141556575813162,4.46016060839534e-05,0.000136295544171758,0.000406270547581248,7.77363320152068e-05,5.97698160899929e-05,0.000122098422265439,7.53782018498387e-05,0.000180734567855351,0.000411180764381506,0.000241520098757846,7.62432369735577e-05,0.000161518995121902,0.000184297052450464,0.000181261949972359,0.000129042111898164,6.40079953533878e-05,0.00014722977888487,8.10765983924166e-05,0.000308441686798445,0.000143104122807385
22/07/2008,9.59780877933209e-05,0.00125554861948208,0.000263536524373494,0.000140263156922366,0.000819379372324427,5.77483055406542e-05,6.12042132262179e-05,0.000552259779124408,0.00084137543731222,0.00262503535461961,0.000305048866098005,0.000399481250390999,0.00190189467070685,0.000153848407323929,7.38118680389541e-05,0.00019796335812548,0.000135349009619748,0.000177495060528652,0.00123353223533946,0.00025694057524221,0.000182829291252477,0.000140145706417574,0.000523455742417914,0.000233808345594142,0.000425013852906613,0.000313776922276673,0.000113701417336527,0.000199125626232705,0.000704140500850118,0.00040081123368289
23/07/2008,8.73614511870076e-05,0.00246142721640825,0.000490900364103669,0.000206061315223053,0.000491440611833676,5.78366420166628e-05,3.3743200666095e-05,0.000888819314822031,0.000233569809537075,0.00224630953201352,0.000122756940295063,0.000108671114173788,0.00144097716477518,5.94329961065773e-05,0.000177696230970478,0.000429174954003925,0.000187299377582615,6.02628260653405e-05,0.00104547649805956,0.000153274601987571,0.000101746082417468,7.58209420002545e-05,0.000468973428260052,0.000272060675326454,0.000605311417110281,0.000181243770269641,0.000295108250358646,7.06384477802685e-05,0.000723731755502583,0.000482328537895051
24/07/2008,0.000188610875904034,0.000687575479800992,8.83278613906999e-05,0.00021510814787077,0.00020407005217994,4.4563885631046e-05,6.12638547583721e-05,0.000282440083159514,0.000166231763111068,0.000735696662124201,9.69107530317592e-05,0.00024408409203299,0.000823158111082528,6.54509668641912e-05,0.000132197811691794,0.000126610443939148,6.27197111569758e-05,9.80529449672753e-05,0.00047666603675738,0.000100598901236959,7.50729427375291e-05,8.23870145842349e-05,0.00028432603118336,0.000185561034114852,0.000287665804749811,8.71360904673579e-05,0.000160311066273033,0.000110516814247454,0.000301130877128879,0.000307971377240432
25/07/2008,8.52960149835225e-05,0.00137878349240429,0.000143938688149461,0.000110737632356349,0.000250550536156255,6.05940724140883e-05,2.83779983184515e-05,0.00105828918617497,0.000137207590604928,0.00165678824302762,3.2799089882951e-05,0.000211948353204678,0.0013701970519599,0.000177978563739004,0.00015310034159243,0.000211758206353485,0.000125755115823675,8.92066567700093e-05,0.000615470071240098,0.000159857158940112,0.000116374313022353,7.73802944747734e-05,0.000444859420736647,0.000302818322332877,0.000213616275895399,0.000140496465912914,7.66095723660074e-05,8.84624144223891e-05,0.000747956763602079,0.000238156641956237
28/07/2008,0.000163958496627628,0.000636913644853771,9.30884871691168e-05,9.85292593048031e-05,0.000606464171526087,2.53151092485932e-05,1.56948904379024e-05,0.000498415516178162,7.43258026621027e-05,0.00138066654052462,3.2115112455142e-05,5.74958392100412e-05,0.000853529270925311,3.44941730764443e-05,4.87891575700625e-05,0.000119993935935408,0.000121320012608727,8.03892857355749e-05,0.000472168495582754,0.000109043318161243,8.10901438398223e-05,5.43729195124997e-05,0.000359062717274192,0.000219273539732606,0.000109193366855819,9.22126766000143e-05,7.62492931960451e-05,3.36665878633635e-05,0.00058345184218952,0.000229349946783237
29/07/2008,0.000108799389302082,0.00115009380485536,0.000141692516502346,0.000140340424086346,0.000332447964631801,9.24726181161108e-05,3.68124396000904e-05,0.000635702338358783,0.000288707593460769,0.00305785960660652,6.4490183068089e-05,7.15345213166744e-05,0.00144124299692816,5.59821182796971e-05,0.000124645255943402,0.000136370699158982,0.000162432438826328,9.34687200069358e-05,0.00106269764936477,0.00019419194815517,0.000117547093943785,8.83562174286174e-05,0.000732589855981781,0.000286461231502806,0.000186455361446909,0.000228864563946677,3.38753104143061e-05,9.96530802728812e-05,0.000683572974963829,0.000452211439516303
30/07/2008,0.000119249020057047,0.00101063753825129,0.000169723923283865,0.000295032495690673,0.000279709720799479,0.000146736547745118,1.68203675603255e-05,0.000388158910256858,0.000335438770020926,0.00185902692417722,5.40036552544486e-05,8.4481627182945e-05,0.000774125972822992,5.59330123039703e-05,0.000349431815823791,0.000156111904610886,0.000266160560277523,0.000193856755306182,0.000656010142988174,0.000143392596457317,0.000216941508261595,0.000111689851168785,0.000290642232103351,0.000283701829756917,0.000305745035915122,0.000420876106919372,0.000126214673678145,9.86510142292365e-05,0.000373565847628336,0.000371435820296281
31/07/2008,5.96636849255883e-05,0.000759039695864721,0.000226267963937554,0.000124083663974518,0.000699594317011801,4.75761234274267e-05,0.00011044037298886,0.000542451943946371,0.000244605438626057,0.000839847316665206,4.19648827221038e-05,0.00014816153046244,0.000710537597073353,4.29196404860362e-05,0.000197193563621701,0.000118733700019256,0.000214170185300382,0.000318530302492311,0.000398150738263273,8.27079758183252e-05,0.000202283417643497,8.24755970972738e-05,0.000236945434072058,0.000167521088538705,0.000279535080386151,0.000177989464956676,0.000198054718475592,4.35495785977726e-05,0.000593943381359449,0.000287361572322207
01/08/2008,8.51025719779157e-05,0.00052447173535487,0.000160126495425646,7.32599144712179e-05,0.000338968188936861,4.6231957410226e-05,2.56545219058515e-05,0.000451696229103474,0.000120280000854431,0.00059502470789327,0.000108466831390278,9.98745099446446e-05,0.00039304499775256,0.000128784292861502,0.000116137914857584,8.02863983671999e-05,0.000122868180193403,9.02355545140959e-05,0.000441881345190744,0.000134431775270594,6.61233638601439e-05,4.66152142539424e-05,0.000158439324122709,0.00024535772068909,0.000220166246776987,0.000172270653549872,7.51401258511065e-05,7.29816376544423e-05,0.000510084811872102,0.000180513363853514
04/08/2008,8.15765816084643e-05,0.000478225534646657,0.000136977937774602,7.85129045173962e-05,0.000419073881394905,8.1471088142366e-05,8.20817785421508e-05,0.000322072453063094,0.000294332873638448,0.000373154822445889,6.98263464574568e-05,5.8760268797119e-05,0.000327329420808321,8.11520693536853e-05,0.000112316986935457,0.000124254875625888,0.000108404023716191,0.000122050130794795,0.000327950852801228,0.000131241294989661,0.000109294886556286,7.58773033008188e-05,0.000216918066739633,0.000204207639435137,0.000150269594778736,0.000127512459322716,0.000121563576206388,0.000101651347165236,0.000378232633238559,0.00026926049274734
05/08/2008,8.56471854479342e-05,0.000335229369362493,0.000181857079206878,0.00017357684362568,0.000314193612821429,0.000260818982806897,4.40321531155126e-05,0.000301385789063738,0.00013940001038649,0.00044714119805821,6.73349313435679e-05,5.21892509138011e-05,0.000390946716966587,9.7016596602078e-05,0.000124956450517802,7.71949808938144e-05,0.000172103585064341,0.000156775140358257,0.000341597640002924,0.000106524649311453,0.00011937768597622,9.67025685483021e-05,0.000307629082798922,0.000173371626203183,0.00015315421526415,0.000212070484483495,0.000224266030820775,7.642262001667e-05,0.000383046195974857,0.000151360795476112
06/08/2008,9.08642307689092e-05,0.000323507166096221,9.42153667073297e-05,0.000130779974661155,0.000194729645199231,5.25222686329283e-05,4.87029961980259e-05,0.000244945711492631,0.000122335181740828,0.000547135497229106,4.11809029149078e-05,5.04547977681898e-05,0.000268257625811466,0.000134896352640999,0.00012744361736673,0.000132660998449107,5.57775435928406e-05,3.91565342320052e-05,0.000154838920567817,0.000268842739049866,8.63227245646919e-05,6.35292712610446e-05,0.000199724530342902,0.000194226461678876,8.69173335797942e-05,0.000115042077819832,6.14667925953791e-05,6.41923119691634e-05,0.000244917980297785,0.000126629146517413
07/08/2008,0.000117784894564994,0.000426232696033906,9.02785988520812e-05,7.94926986552291e-05,0.00026506495861295,4.55687041536552e-05,4.97351536358331e-05,0.000391098180767559,0.000309661504848273,0.000669978475494537,6.38255993313309e-05,8.86015272665759e-05,0.000438461219660889,8.98304845383082e-05,0.000105899434606075,9.13592524021335e-05,0.000150431950217341,7.32514351091772e-05,0.000645949552439358,7.50358868687793e-05,0.000124210262461931,0.000101389379083711,0.000142920861212495,0.000182732165647836,0.000149832958969058,9.44496357010225e-05,5.52597413875664e-05,4.04204869872597e-05,0.000406287409588082,0.00019161436468638
08/08/2008,0.00010862125061851,0.000572648644145522,0.000220538875181251,0.000146727173365535,0.000344262721953938,0.000157578273066626,6.40233214972211e-05,0.00050452312749187,0.000423519087760273,0.000672167585189588,0.000195549834999391,9.59530274670788e-05,0.00046735655919963,7.25381887107765e-05,0.000120612204008002,0.000333610848812511,0.000202099059826811,9.07195080795898e-05,0.000647858900111703,0.000212969770571439,0.000203931029624436,0.000121029568700767,0.000224299404020395,0.000202403460881626,0.00013994484759561,0.000126646608802604,0.000133004571895549,8.163061124885e-05,0.000434702774277909,0.000208853347777982
11/08/2008,7.2971458316475e-05,0.000615754757823019,0.000331407378939166,0.000152731902378584,0.000237034948590842,4.44643568637154e-05,3.72006466110276e-05,0.000596702339163454,4.14369173704924e-05,0.000714037904415505,6.56403158254783e-05,6.57903094648549e-05,0.00048409183884779,3.66447714061858e-05,0.000157086375077562,0.000213459758879473,9.67437881459878e-05,6.53883936734054e-05,0.000472080050231094,8.04088666474277e-05,0.00010237898826753,5.02191347851296e-05,0.000465982855189202,0.000239166228860157,0.000117832565839328,0.00016591759224428,0.000134622448447654,6.62168371262533e-05,0.000825605913037172,7.3910674200151e-05
12/08/2008,8.76218233252507e-05,0.000346074921200086,0.000157385548481324,8.86646241392581e-05,0.000208236105111239,7.47207331637461e-05,3.02227716794886e-05,0.000273296349555534,0.000141927957481678,0.000458273577562152,0.000102417040747676,3.73398022951654e-05,0.000405475576440339,5.37902188523668e-05,9.82498697826919e-05,0.00018287918372416,0.000107433287130405,3.39159664969907e-05,0.000345717675467124,0.000182558630827953,0.000115611089427605,8.90998554140392e-05,0.000201173414454292,7.97715130350766e-05,0.000533482614034243,0.000103303478166319,0.000156373279670618,6.14779721284293e-05,0.000378949149474442,0.000103449123899785
13/08/2008,6.25953971443166e-05,0.000516013630910632,0.000106446820891711,0.000123766484756246,0.000283929930519359,5.17762205793523e-05,3.09223541145086e-05,0.00029861882345717,0.000175896886322576,0.000670834472299305,4.07167532657016e-05,7.0938924386776e-05,0.000576368473985809,0.000104645305175063,4.91673966878411e-05,0.000120375149565585,0.000124751918725767,5.37879086640123e-05,0.000323093465534483,0.000763684842312184,0.000123024465504489,0.000106039426112801,0.000335686104873262,0.000148402496565431,0.000480398373383973,0.000135490704875063,0.0001290759901825,7.68273527854316e-05,0.000360612931480599,0.000208956479740427
14/08/2008,9.0180252185435e-05,0.000892579841800281,0.000222186907856049,0.000118021224372167,0.000233790111139291,9.11404011365179e-05,6.19687858903205e-05,0.00045024227856275,0.000281672299045751,0.000782152953644152,7.34255125067888e-05,5.17469417356718e-05,0.00056654333296738,0.00011178196964139,0.000111834803255891,0.000149020968103361,0.00012347729568491,0.000100582600477115,0.000386470647391615,0.000268151162241401,0.000121622800177086,0.000136346619584058,0.000273828817453455,0.000144137258497953,0.000300225210717319,0.00011272959487207,0.000160020061485252,7.37469269289385e-05,0.000374224342804395,0.000235523303319711
15/08/2008,8.56257532892551e-05,0.000342459441840394,0.000130325532443299,5.56704365849809e-05,0.000224986901667258,0.000132633477793611,2.29617390194216e-05,0.000364046957804555,8.93867324671739e-05,0.000571203377114492,0.000130506973917339,0.000114864727004596,0.000477524341375731,3.22417576644716e-05,7.6051122101982e-05,8.50709089512877e-05,0.000163750967504478,7.42773110588923e-05,0.000345592725478104,0.000162374203698724,8.85219659326536e-05,5.13910801514712e-05,8.25437665470673e-05,9.03128210854102e-05,4.08043661617884e-05,0.000103462373347689,0.000311906423572568,4.97698212506242e-05,0.000396361796841076,0.000129585533781888
18/08/2008,4.6456567448933e-05,0.000147761135296654,9.34903617270835e-05,8.45075976441122e-05,0.000106665322578383,4.16546709742954e-05,2.17287377978942e-05,0.000213783521365681,0.000124058070726045,0.000230478297733792,3.66160337480987e-05,3.6476728636442e-05,0.000172467308400312,5.33278407147087e-05,8.47229732135811e-05,0.000109824541427811,6.69323969809863e-05,6.50584874836651e-05,0.000180757859777771,7.58673216732974e-05,7.14770828605667e-05,4.52609199684833e-05,0.000131554120822661,0.000142219092430536,0.000119629560517513,5.83262625003761e-05,0.000171158678907395,6.31932693277224e-05,0.000268542320263222,0.000146459782954891
19/08/2008,6.10994647810592e-05,0.000260731137260245,0.000108029155122473,0.000127648237838965,0.000192626369139198,6.24696702812568e-05,8.13933657552298e-05,0.000231460505842186,0.000142367260858941,0.000247656765562538,5.74400245963789e-05,3.74480910485218e-05,0.000337965571652878,5.88192621942416e-05,8.2755331549745e-05,0.00010382550039634,0.000105382658917978,0.000150757633797406,0.000198773074771225,9.68862965257027e-05,9.56838022549603e-05,7.44594578323326e-05,0.000229278474602396,8.33851920754995e-05,7.82912830146219e-05,7.38948782092026e-05,8.26895679980184e-05,0.000109910952835909,0.000150998965035271,0.00132966840357946
20/08/2008,4.74769953051516e-05,0.000742153996746826,6.98094955140149e-05,0.000116389807216377,0.00017256831760902,4.77355991242418e-05,6.52866290763023e-05,0.000311837488702856,9.36472646962165e-05,0.00111058897317046,6.16048462943276e-05,4.56872911204212e-05,0.000843296835184363,8.79075967113659e-05,0.000151776524430963,7.85399976604905e-05,0.000205333203474261,6.68273974881648e-05,0.000621523795467459,0.000134985108461652,0.00012629021697628,4.53351995165986e-05,0.000273203989139867,0.000133278012430352,0.000164337268610849,0.000143905264874009,0.000118366796565567,9.70463283543524e-05,0.000370839611435205,0.000287476271753056
