dts,pvar2_1,pvar2_2,pvar2_3,pvar2_4,pvar2_5,pvar2_6,pvar2_7,pvar2_8,pvar2_9,pvar2_10,pvar2_11,pvar2_12,pvar2_13,pvar2_14,pvar2_15,pvar2_16,pvar2_17,pvar2_18,pvar2_19,pvar2_20,pvar2_21,pvar2_22,pvar2_23,pvar2_24,pvar2_25,pvar2_26,pvar2_27,pvar2_28,pvar2_29,pvar2_30
10/01/2008,4.42852937740823e-05,0.000196308197073048,0.000110716044622411,6.66808582488841e-05,2.54357935035014e-05,1.35821245920193e-05,1.72964968297208e-05,0.000142238156451291,4.08614646307433e-05,0.000220613993384771,2.03205757294603e-05,2.40079022883803e-05,0.000183081924453824,6.85057045244869e-05,3.27020078138213e-05,3.14361307412348e-05,7.18800565589914e-05,4.17585047200711e-05,0.000173918459218738,8.0528014049482e-05,5.9413683332587e-05,5.69122503596379e-05,0.000133856694627677,5.20183500767357e-05,0.000144229745852182,5.9238787482112e-05,0.000131287258318308,3.14405566640182e-05,0.000268037791410707,7.41140066314221e-05
11/01/2008,2.29297248832812e-05,0.000189503434730604,4.65329504730639e-05,5.09538391183622e-05,5.0342029195948e-05,6.30253500859859e-05,6.1382112010454e-06,0.000118837234721567,2.9757179601636e-05,0.000248920854897722,3.1852822809668e-05,4.77411874067888e-05,0.000200005700486658,8.4112148875961e-05,5.94948900913362e-05,0.000153473970759089,4.61835950995618e-05,2.62166814055564e-05,0.000276439112846316,8.18355030807896e-05,2.25466719289757e-05,5.90682676326901e-05,0.000109354824192057,5.8226895072327e-05,9.04290646482331e-05,9.46477007836798e-05,9.08278516594031e-05,4.97667238715374e-05,0.000136215243664072,6.75196855659969e-05
14/01/2008,7.65693796503669e-06,4.35494389444857e-05,7.06996470792798e-05,2.20740514178248e-05,3.11170998593442e-05,1.70584283871899e-05,7.38091842037525e-06,5.64442182444078e-05,2.0883146897372e-05,3.7923139027491e-05,1.18205414682761e-05,1.52998630070804e-05,6.70666171049683e-05,4.79354605320574e-05,3.48170678612653e-05,3.94580243293145e-05,1.5807698863733e-05,3.65548428335933e-05,3.83175782721433e-05,3.54731042414911e-05,2.84843186948794e-05,5.24710970644335e-05,2.77178630359425e-05,2.97305388199711e-05,7.49330648707202e-06,4.45066370504575e-05,1.69112601755623e-05,5.09255921886114e-06,7.80021900267747e-05,3.1915604357992e-05
15/01/2008,2.84012331202987e-05,0.000117928200918038,4.67693854729074e-05,3.75612986718359e-05,3.18962913864429e-05,2.25084099396973e-05,8.49376156032981e-06,6.57365186813778e-05,2.17620092955071e-05,7.15970983427676e-05,1.39403453467948e-05,2.45794133528427e-05,0.000167206968008907,2.96586122089611e-05,5.51738693026844e-05,4.6839779384069e-05,4.67464954957919e-05,3.20369007074156e-05,0.000132923922905396,3.40003734286276e-05,2.97803345124423e-05,6.27300354504717e-05,0.000144501080170102,4.89990871889222e-05,3.719193365461e-05,5.80508232259793e-05,4.28683796054608e-05,5.39249273617913e-05,5.52468087134308e-05,1.85227691378957e-05
16/01/2008,3.39944671294743e-05,0.000243659986339982,0.000109090194746407,0.000164903244906934,6.7997939833715e-05,5.7084853647752e-05,1.07275607215648e-05,0.000120890397024052,2.64861724243776e-05,0.000125064732546888,3.68966228128489e-05,3.98395780634383e-05,0.000268468918612472,8.96602535760433e-05,6.92170018489534e-05,6.73719916792995e-05,5.86465534146901e-05,3.89882992215996e-05,0.000156475960574693,9.24565266821501e-05,7.20382229865648e-05,3.88249078155297e-05,0.000172243807758533,6.07940523742758e-05,0.000114799731460116,0.000102588180221881,5.58835356656073e-05,2.6066603822354e-05,0.000133786569799421,7.79044675197898e-05
17/01/2008,5.67486767790485e-05,0.000295064147969582,5.88451316602536e-05,0.000148243427781706,0.000100526744499622,4.07676394563817e-05,1.26981513990756e-05,0.000166814980918671,0.000195837126242057,0.000208730366559296,4.18262730004704e-05,0.00010029566401244,0.000238782969177219,0.000133755911927322,0.000117188154969874,4.70276684695501e-05,7.86449783767607e-05,5.71461495223914e-05,0.000201192250506681,0.000107831531655017,6.2412594537391e-05,6.84025863419736e-05,0.000261740610003551,0.000118676025592901,0.000107076803906049,0.000169593408031053,0.000110200004470262,7.5724830254381e-05,0.000153942617549641,0.000147116900621197
18/01/2008,5.64524789662302e-05,0.000311566681600674,8.18676126228675e-05,0.000145766978396388,8.01607623148516e-05,4.35976235093498e-05,5.21338130564095e-05,0.000222436387801736,8.30308991125839e-05,0.000315970384500311,6.15797922371514e-05,8.51013573780411e-05,0.000337660502642754,9.54376367619817e-05,0.000195412998798351,7.19604968916635e-05,0.000100557659420472,0.000109580834170701,0.0001927780378373,0.000160657791509477,4.63962517021605e-05,5.40195553373894e-05,0.000193903113845661,0.000138257074617688,0.000115506021352602,0.000142668930171997,0.000266348720345354,5.04232685274755e-05,0.000259081434790702,0.000241190678086641
22/01/2008,9.34555058668629e-05,0.000305890749986171,0.000196931964292285,0.000249195005588949,0.000223744789594444,7.44119067151557e-05,5.60485203897132e-05,0.000451664512012045,0.000165894182885396,0.000355190012728928,0.000105699165079739,0.000111941742087046,0.000595539063786623,0.000157512351824173,0.000172444963185783,0.000106247124625843,0.000168409277599893,0.000162345237946456,0.000241944730194671,0.000183129530716216,7.79204251747263e-05,0.000146514600372783,0.000319832602116545,0.000198101823574478,0.000118901401349219,0.000289889840836011,0.000259159153657057,9.88308019198936e-05,0.000482083051477715,0.000304047624829205
23/01/2008,8.30778066316851e-05,0.000497972757239428,0.000157824758692752,0.000337235091774122,4.9885973649312e-05,0.000149750605458005,0.000110519900510043,0.000315143219159961,0.000169171754620191,0.000341055862443283,0.000166827059467152,5.56362559502062e-05,0.000349441253924199,0.000344522423898046,0.000128006731882686,0.000192183974076037,0.000232314124207908,0.000173393669713407,0.000402219471174986,0.000305754794932163,0.000143008210200668,0.000139168531232894,0.000209269650485264,0.000159332910119103,0.000148013216404237,0.000316029153094295,0.000455382421942497,8.35915544967234e-05,0.000334257363263048,0.000322601834837323
24/01/2008,5.7954800646354e-05,0.000216841063836336,0.000129725532321162,0.000112635267130541,6.01787039173027e-05,7.99673397335888e-05,1.63273140774005e-05,0.000225150950873768,0.000119096240496049,0.000195958198411402,2.63225053672303e-05,6.26913189044626e-05,0.000244120335442404,8.78645753993031e-05,4.83971208895469e-05,6.98785464582851e-05,0.000119978338640929,9.96113153880604e-05,0.000239738855139088,0.000156462504683789,5.65773152607349e-05,5.52729529240782e-05,0.000170444589686182,0.000101012754566354,0.000132470806465434,0.000157420654114752,0.000208895684014195,7.49200246673161e-05,0.000217903152354067,0.000115059715085898
25/01/2008,3.92798017815197e-05,0.000258367545278876,6.67064491625061e-05,0.000153269614738196,1.03541012172344e-05,1.543746447111e-05,2.40816848808402e-05,0.000184773403171051,0.000153448913572875,0.000103843764471584,4.34507014651033e-05,3.03880962341395e-05,0.00029510925155158,7.59616675178927e-05,7.55611032721888e-05,3.27380978143602e-05,8.06835560716688e-05,6.99044333130281e-05,0.000226098184996435,0.000158829485061452,8.03173732112289e-05,0.00010498919181305,0.000140872944016495,0.000119845359843452,0.000176379832644733,0.000105309845763745,0.000104312340976474,4.24133024969885e-05,0.000204831470209578,0.00014670291323986
28/01/2008,2.04499894856932e-05,9.87429158415343e-05,3.30282276730756e-05,0.000157215791467335,3.53129496187806e-05,2.95066754679043e-05,1.98508127509092e-05,0.00016834929148729,3.56189349591826e-05,9.22192330630883e-05,1.97840960244706e-05,3.73923613278077e-05,9.0445980820552e-05,2.76093796386996e-05,5.66416699494731e-05,0.0001350423634341,3.8837701122165e-05,9.38048824236379e-06,0.000218530793500851,0.000111820790286454,2.58917511042477e-05,3.84078579204269e-05,7.14146603284642e-05,9.42170056599953e-05,1.84986009611252e-05,8.28101889868758e-05,0.000107731548379057,3.15513325319312e-05,0.000148641377009279,6.93602593425568e-05
29/01/2008,1.66706963487253e-05,9.73638848367719e-05,4.79343965970688e-05,4.13129097735352e-05,2.84748485332218e-05,3.2522147231056e-05,7.86703168230975e-06,0.000150652689577886,0.000110086749152522,4.89995645352176e-05,1.70323341061535e-05,2.01769265351977e-05,4.97709656801025e-05,2.52679302254378e-05,6.49770496993887e-05,2.19410150455072e-05,2.30945044324618e-05,9.31268505945518e-06,4.84766904255382e-05,4.66643855826923e-05,2.95832700435618e-05,2.20763329619927e-05,3.7667266760728e-05,4.45878274946009e-05,2.21142255776122e-05,5.59862401437596e-05,3.46373470591931e-05,3.06015729564605e-05,0.000107470391227109,5.08851399128223e-05
30/01/2008,4.19328318868192e-05,9.80074518874967e-05,4.01194378169176e-05,5.44670896516179e-05,6.64403185965893e-05,3.30559589225712e-05,1.65234326349878e-05,8.31861949501116e-05,6.98655124111773e-05,0.000100116414026944,5.04910363557707e-05,4.18919721340994e-05,0.000132493985506148,4.49842333794538e-05,5.52380006557046e-05,3.59016042355074e-05,2.30286001640873e-05,2.25286036885343e-05,0.000104190898941746,6.25964726405658e-05,3.38610705459821e-05,2.92801639825557e-05,6.47726186815931e-05,8.4452114782054e-05,2.09957554567437e-05,5.25797022291273e-05,6.9183933094615e-05,3.6245474171631e-05,7.8674225299216e-05,0.000161841707269971
31/01/2008,7.14578874052762e-05,0.000246243527956834,9.952489200944e-05,0.000114990775580396,4.69036536003565e-05,5.20206722547918e-05,1.65608968467206e-05,0.000170634897586319,7.49686854042812e-05,0.000118640622174751,1.75620419425988e-05,3.09033674389947e-05,0.000192499382913418,8.12917163986885e-05,5.72202256927201e-05,7.28216752425538e-05,7.01195676664532e-05,4.39596807372673e-05,0.000240847511922741,8.87354845147961e-05,5.22728476493315e-05,6.49887898611042e-05,0.000176872394568152,8.62731871610643e-05,7.5105276141356e-05,0.000115021050543566,0.000104725376518206,2.49018360506332e-05,0.000189480624405948,0.000113506018434565
01/02/2008,4.41148079888583e-05,7.82055010447696e-05,6.01428895969953e-05,7.93089884974291e-05,4.4587426792361e-05,2.03116808350235e-05,1.49744830333156e-05,0.00010484245641079,5.98593015504007e-05,5.08065715848817e-05,1.92530921082644e-05,3.3595596251377e-05,9.7838476361474e-05,2.95472264608613e-05,7.20236541090702e-05,3.56952582868861e-05,2.02741619178976e-05,1.31806433817042e-05,5.99109414366662e-05,5.13084333870733e-05,4.60806335414056e-05,4.38610466145803e-05,9.11738416584934e-05,5.74520742493398e-05,3.60967420881253e-05,3.75953693923433e-05,0.000112881734384097,2.00129329045997e-05,5.89847328792723e-05,9.24158127848064e-05
04/02/2008,3.63590289669196e-05,0.000112280530781376,6.50661128288368e-05,2.86208660108877e-05,1.73963034317861e-05,1.0850098770037e-05,9.66075940773958e-06,0.000101768507048987,3.87821061808531e-05,4.99984905806344e-05,8.75162007813214e-06,4.07940856719099e-05,8.66568250244026e-05,1.62033474423778e-05,1.91913812831006e-05,3.80602856707081e-05,3.4372844328881e-05,3.20032438538632e-05,3.86735767182233e-05,4.24710421607161e-05,1.97802148415814e-05,3.73513801718307e-05,6.90664538972372e-05,5.43420137357245e-05,7.27425295931401e-05,7.31764933892269e-05,5.50019434556596e-05,1.30710761021998e-05,0.000122578373952794,7.82910531992373e-05
05/02/2008,2.78610947026669e-05,0.000135136988021513,7.23041389470289e-05,4.5971808480184e-05,4.22726168614244e-05,2.43306425744419e-05,1.49521797590238e-05,0.000188429614506334,7.89658684802477e-05,8.45677052317958e-05,1.72053479269201e-05,3.42671839729395e-05,0.000136867163523106,4.2277792079651e-05,6.26109729716098e-05,2.75834639902981e-05,2.48730563754424e-05,3.53953703655129e-05,0.000128664115844254,5.58472711066476e-05,4.12576627128834e-05,5.67794281732305e-05,0.000129298042463212,7.5144090570817e-05,8.39113152464276e-05,6.30502813604372e-05,5.46715862712368e-05,3.51803220984344e-05,0.000146339826065808,8.7982407198252e-05
06/02/2008,1.74754554576916e-05,0.000214111328568686,6.97607148523147e-05,6.94029873100805e-05,1.35473457029296e-05,1.50269012601112e-05,6.55041262216673e-06,0.00010960114942653,3.66013596691664e-05,0.000128822856972419,1.67929694018492e-05,8.21230980960305e-05,0.000199366881469361,3.73553791571073e-05,6.33626127238445e-05,1.30961261437164e-05,3.69864823105505e-05,1.22913220238155e-05,9.89572239897308e-05,6.1021121557913e-05,3.89098407670331e-05,4.08708239675321e-05,0.0001303987852733,4.5607888242102e-05,6.63994093069787e-05,7.4420265047027e-05,5.24989043355979e-05,1.42116093136901e-05,0.000107183828571873,4.96402463124315e-05
07/02/2008,3.38888207714766e-05,0.000138143808228833,7.34348598910018e-05,6.46718945442234e-05,4.38891857304838e-05,2.49012004397699e-05,2.11631752491791e-05,0.000257415207552496,6.49476775793239e-05,9.1756267824319e-05,2.13536603479506e-05,5.47009207888869e-05,0.000258084441478553,7.63585312432232e-05,8.07418468678972e-05,5.5136933497641e-05,4.95389336029713e-05,1.96271470672573e-05,9.63418740522405e-05,7.85256229915618e-05,5.32070848767924e-05,8.26814621356766e-05,0.000113865913408178,6.59123682766243e-05,8.78938704978506e-05,8.18637575386699e-05,6.19672040246061e-05,1.9310095722638e-05,0.000284336513781649,5.65194374473717e-05
08/02/2008,3.21480610137743e-05,0.000148260746941808,0.000114600096841777,4.56049525382127e-05,3.7697148476305e-05,3.37467428529449e-05,1.09036549734952e-05,0.000155761555398224,5.39182765362447e-05,0.000132198471163315,2.12301647926418e-05,3.79651000012152e-05,0.000160037145596437,5.25154707115352e-05,5.46558111356947e-05,3.06284456665123e-05,4.03542428013894e-05,2.06536810451989e-05,9.95388467538644e-05,7.19736614955732e-05,3.27129627873139e-05,3.08235529525586e-05,9.57975323291045e-05,6.57423057501627e-05,4.20394177113403e-05,8.97297436172143e-05,5.18495340240503e-05,3.31068496135977e-05,0.000214967676606255,3.04189563333121e-05
11/02/2008,2.81520000476663e-05,9.84829130005061e-05,3.99045635240564e-05,2.72232335294309e-05,3.76656282637169e-05,1.40105602036772e-05,1.02524857071854e-05,8.14472515600628e-05,1.8487944239064e-05,9.67356055894515e-05,1.7729668780196e-05,2.19234763401363e-05,0.000113208575971996,2.07995624966256e-05,3.4368758414245e-05,4.53591024890954e-05,4.05591063200669e-05,1.63951701683221e-05,3.6807978217764e-05,3.39681472839278e-05,3.01637502172921e-05,2.27099702663353e-05,7.11519618892078e-05,4.63367530968685e-05,2.95240536177299e-05,5.61833126281812e-05,3.84683622002401e-05,2.79029386675222e-05,7.48813791915561e-05,3.1098741149311e-05
12/02/2008,2.32211278517835e-05,0.000162626779475405,6.19819017808506e-05,3.88142299194801e-05,1.73717321544393e-05,1.71192988945941e-05,1.15033692128788e-05,0.000117798796827722,6.08685271914885e-05,0.00010956798427841,9.69904089776072e-06,2.47544755964554e-05,0.000128660985663011,3.94825303832189e-05,3.18351958888813e-05,1.90060257621697e-05,2.27123696486382e-05,2.90977571382972e-05,9.67450078552398e-05,4.27025966949078e-05,2.08610655815527e-05,2.24572718989992e-05,0.000134776726748101,5.22089485632812e-05,5.78557907757119e-05,5.41576529986941e-05,3.54717222795857e-05,1.64268407983945e-05,0.000121610710472783,7.04263802172545e-05
13/02/2008,1.53426756089325e-05,9.82391913699935e-05,2.69415194212066e-05,1.84296549049212e-05,0.000149116303712655,1.88593276920651e-05,5.66953428709238e-06,6.16602593331926e-05,2.13087728625438e-05,9.94811169434703e-05,2.38213489386083e-05,2.22690107169871e-05,9.64987931927525e-05,2.14911144935918e-05,1.90268918372794e-05,2.52713861215747e-05,1.3029283040914e-05,2.29004781789333e-05,2.71289978593299e-05,2.8506027929293e-05,2.87873287002325e-05,1.65026280552997e-05,0.000100669546473949,4.31800152781542e-05,3.56188201329255e-05,2.89368538851442e-05,2.64307164268718e-05,2.2402078719074e-05,7.76204853170473e-05,3.94534707462627e-05
14/02/2008,2.14580846166245e-05,9.14984987075108e-05,5.6514361600078e-05,3.81852480079215e-05,3.95479456288541e-05,2.67158022821477e-05,1.42877755145884e-05,0.00015675890624859,6.84448546723001e-05,0.00011816066573774,2.30682983363252e-05,2.02790428584413e-05,0.000167411390480052,3.97857280740017e-05,4.20872493476899e-05,3.81820876105675e-05,3.23605597604992e-05,3.51679277316129e-05,9.36882225659141e-05,4.06823659748618e-05,3.00149636545662e-05,2.85185408385849e-05,8.23552796495835e-05,8.0455220567434e-05,6.63714887860452e-05,5.4187156503748e-05,4.01855628703585e-05,2.95462221988602e-05,0.000135458459880254,5.38249687250201e-05
15/02/2008,1.12675808461618e-05,4.63336014425278e-05,2.22499749965869e-05,2.55824151434151e-05,2.12588751934176e-05,9.35855400245117e-06,5.67685573739534e-06,3.99605052158336e-05,1.113483283336e-05,7.49964267596634e-05,1.22018875927461e-05,3.09072039279615e-06,9.10204595396139e-05,1.91693057466272e-05,3.69402659307294e-05,3.14457282726218e-05,9.65694747997211e-06,2.14958881812104e-05,0.000101863792592122,4.38489269516459e-05,2.87065820062678e-05,1.78331016301587e-05,4.84023304808098e-05,3.7383472368818e-05,3.073833995423e-05,7.89663888987871e-05,2.25178802483328e-05,2.12214820770451e-05,5.20110425627533e-05,3.32099846162108e-05
19/02/2008,1.90036864528358e-05,0.000108927789948824,6.23527745667582e-05,1.92450120553339e-05,1.92531793245083e-05,9.20242009695592e-06,6.4885500085165e-06,8.01801166088395e-05,3.17383196207904e-05,5.96934033408369e-05,1.7280795257376e-05,2.4044262002826e-05,0.000108942123576418,2.60060649428372e-05,2.74368083225898e-05,9.41592265137174e-06,3.28298287475506e-05,2.04335830366352e-05,0.000100708731549716,3.89800591310253e-05,1.92746843572867e-05,4.46840915320112e-05,8.34142321003287e-05,5.90711670915768e-05,7.17487105211164e-05,5.59734618941568e-05,9.37144907160946e-05,2.96830029494776e-05,5.90928644219836e-05,5.80947026890464e-05
20/02/2008,3.11797437788718e-05,0.000118379485087515,4.57892651718869e-05,2.30590720595942e-05,2.05230217392419e-05,1.6343244063789e-05,5.05044219983929e-06,8.23213880720865e-05,3.21596703701261e-05,9.0830438430174e-05,2.27626943789084e-05,2.51340904136592e-05,9.68287346903303e-05,2.60907854706502e-05,1.32678578503273e-05,1.76405190234645e-05,2.81832679694501e-05,3.85748806858314e-05,5.67267810079426e-05,3.81019647344918e-05,2.37645746520485e-05,2.14240448432601e-05,8.95722194643521e-05,5.3107992048454e-05,3.3711809186218e-05,6.92973919362578e-05,0.00011639870913863,2.3017137613648e-05,0.000110855950581048,4.69085508503773e-05
21/02/2008,2.38933105638655e-05,0.000113395924622654,2.27093381719117e-05,5.38648708965469e-05,1.18275043946729e-05,1.18362970602021e-05,5.94661488673107e-06,0.000139211425324633,5.43502165963687e-05,8.64820930970755e-05,1.72051764090069e-05,2.99046275898546e-05,7.80217542741128e-05,3.35598589519205e-05,5.69838999487375e-05,3.63421408147325e-05,2.67356837851121e-05,2.30758314239241e-05,7.09092109567536e-05,4.18663362957577e-05,2.88028919372673e-05,3.22817798434999e-05,8.85771055468003e-05,3.94387060252507e-05,5.05277656374127e-05,4.00960309462144e-05,5.71361038664476e-05,3.39917157012586e-05,0.000128606413497764,4.56440511314234e-05
22/02/2008,3.77368907189286e-05,6.73899462934725e-05,4.20021526848407e-05,4.26617347460457e-05,2.96015233050447e-05,1.59896015667985e-05,4.93235717578224e-06,8.88114187874589e-05,3.12664818127868e-05,3.6384420019066e-05,1.87936123152034e-05,3.36050737006288e-05,2.85290977511131e-05,2.68891097501719e-05,5.06804139255373e-05,3.99052918464703e-05,1.93821037309821e-05,3.34888577672436e-05,5.44473133712366e-05,4.24924427366951e-05,2.33669656264958e-05,2.2160003861736e-05,4.88755545396016e-05,3.82264821543189e-05,3.49977275732822e-05,4.30295450999743e-05,4.0311113166485e-05,2.77074298773851e-05,8.83111842106678e-05,3.52348654808446e-05
25/02/2008,1.7209237146847e-05,0.000187145276527898,1.74383543367607e-05,2.42720367925001e-05,2.11466670614775e-05,1.60323285649349e-05,9.58518612026516e-06,0.000139564871868024,1.76686821646827e-05,0.000119685697186251,1.85381969106505e-05,2.51969940159095e-05,0.000143130751561613,2.32684010765112e-05,2.00782991713769e-05,5.21366458451867e-05,5.76060810060829e-05,2.27083898358906e-05,9.17995321506509e-05,4.34535027589993e-05,1.88704501520947e-05,3.09425816953032e-05,0.000122441314562211,3.5814329503639e-05,4.10678482107007e-05,2.61237103679932e-05,6.60435819486587e-05,1.0689444303309e-05,0.000178154698865093,6.44921885651589e-05
26/02/2008,1.97942592428351e-05,9.15629553383969e-05,1.77098850824493e-05,2.06445584431214e-05,4.14852041104796e-05,1.25843483375847e-05,6.24323796145892e-06,0.000122911727641672,2.45058825975041e-05,6.30302693176222e-05,8.23630304217805e-06,8.05727192134435e-06,9.85704734476367e-05,1.83139755639451e-05,1.86013938040292e-05,2.18990670550791e-05,1.90429090283487e-05,2.3963216872873e-05,0.00010939513361996,4.07688713191709e-05,1.01726020055692e-05,4.5196889917739e-05,0.00012480459614601,2.75175100467613e-05,2.5838271970275e-05,4.81285639760777e-05,2.55007624397538e-05,1.5705806327612e-05,4.80559668018608e-05,3.31330464660808e-05
27/02/2008,1.38563260988357e-05,0.000140719581860322,1.15943116707302e-05,1.70448192196971e-05,2.07536986401519e-05,1.59721389322495e-05,7.98145859796145e-06,6.23157763001606e-05,2.41964187783007e-05,4.98063778855135e-05,1.06459248184613e-05,2.28428464243584e-05,8.94912809181476e-05,5.59920878791573e-05,1.88577346466248e-05,3.9677389347876e-05,1.70830296111945e-05,2.32242841886588e-05,0.000118351188836745,3.37065923713304e-05,2.07042565760739e-05,2.57579846100139e-05,8.07251786550951e-05,3.12287412215748e-05,2.79706614874905e-05,3.60152088685825e-05,3.68136656615174e-05,1.58111100847871e-05,4.11167002981232e-05,4.95656718472111e-05
28/02/2008,2.47601533966232e-05,5.65383687712511e-05,3.33746101699943e-05,1.64000178952302e-05,4.49357343485246e-05,9.95167737113431e-06,5.54828874749818e-06,5.96458879365965e-05,2.2866541707597e-05,5.49591042925442e-05,1.62355925327897e-05,1.93763766607399e-05,6.25160654488198e-05,4.2064548493378e-05,3.41947302883656e-05,2.7567883037739e-05,2.00990262604476e-05,2.71300876345716e-05,5.52687296855425e-05,3.99521691643561e-05,2.57356543824784e-05,3.69377279143636e-05,5.97670339293707e-05,3.56517991019701e-05,3.49296144263394e-05,4.26099974770898e-05,5.28699290430802e-05,9.76586939753565e-06,8.30987043593184e-05,5.36605922980676e-05
29/02/2008,2.80618884335739e-05,8.28176083082059e-05,4.16111910391022e-05,3.29394246280848e-05,3.80411629103338e-05,1.94067654030743e-05,7.5278291224108e-06,8.03808108282989e-05,3.457097127923e-05,5.54344198155803e-05,1.99699450080221e-05,2.16849774547166e-05,0.000100564507062829,1.3693367492954e-05,3.14465003869797e-05,3.22618404629027e-05,1.54675125970868e-05,2.13628434479886e-05,0.000107001269181014,4.51481813795832e-05,1.49890278726991e-05,1.87008070924634e-05,7.25888617451097e-05,4.53434414689138e-05,5.02342233334819e-05,4.4158045720317e-05,4.29537270013338e-05,3.01932349264575e-05,7.02437415283608e-05,4.53806168258053e-05
03/03/2008,1.2772166370532e-05,8.7527178237501e-05,1.16417761302756e-05,2.87551309862651e-05,2.56758578265359e-05,1.53771417590214e-05,8.41855418941367e-06,0.000107228554786835,2.66092721075744e-05,8.35127854985089e-05,1.99772744178148e-05,1.42142973279749e-05,9.86811272298606e-05,1.4617088218376e-05,2.62314300668952e-05,4.67722297997817e-05,2.56878229305978e-05,1.52708973157599e-05,4.90306413004494e-05,2.8778706956725e-05,1.64080017551358e-05,2.3776858732104e-05,9.3812866103609e-05,4.96703633898505e-05,8.35983798931787e-05,3.30698205185496e-05,2.93265025972385e-05,2.62657937294849e-05,0.000102793859777551,7.63369177470879e-05
04/03/2008,1.48235377100181e-05,0.000139168275868171,2.40664350086252e-05,7.39030521108876e-05,4.13242623958535e-05,1.27555066586671e-05,5.8036145517075e-06,0.000127551750714371,2.32418743291924e-05,0.000152786723728081,2.19513039899603e-05,2.86934488935244e-05,0.00021211432163028,4.58732141959563e-05,4.58399710732313e-05,5.33780282666115e-05,4.25774614271547e-05,3.19083488317122e-05,0.000156412707649245,9.8535744228846e-05,3.05107612988345e-05,2.62498272425532e-05,0.000134178170755702,5.00234283884762e-05,8.52669053951729e-05,8.86847535257259e-05,6.09996423440865e-05,1.57285889841916e-05,9.56158182269544e-05,7.60255415248703e-05
05/03/2008,2.40008168613728e-05,9.71460889553431e-05,2.88888513646597e-05,3.50290402693529e-05,2.52601008989813e-05,1.52140870250322e-05,1.29098031569544e-05,0.000128167835799316,4.22703511083805e-05,0.000152590625446379,2.17868844367215e-05,4.52745044549639e-05,0.000173492994106892,4.37597337443112e-05,3.44471650685496e-05,2.95557770344243e-05,3.20316333077129e-05,2.91853917235316e-05,0.000114296025438239,6.22062842429802e-05,2.93874122228433e-05,2.06571879477744e-05,0.000112590303351809,6.56607967650421e-05,5.34823864440897e-05,4.11272839346928e-05,5.48425756752954e-05,2.12790673178054e-05,0.000166817348463073,0.000110841007954304
06/03/2008,1.12868134595497e-05,0.000143933662080453,2.35994307229038e-05,6.44569413809373e-05,5.39077125633756e-05,1.82541291722374e-05,4.33411495881547e-06,0.000104833607994433,4.67479670700093e-05,0.000104561470518051,2.0224335709153e-05,4.19570194422346e-05,0.000174109546234194,3.84861690941155e-05,5.58844265149783e-05,6.29951857086776e-05,2.73428052074863e-05,4.02325061567127e-05,8.83840642039066e-05,7.7375627881625e-05,2.49224828309163e-05,4.9763819439996e-05,9.29288153929469e-05,4.94107793789843e-05,8.18868272736277e-05,3.90284793815321e-05,0.000102276625673278,2.00166024088925e-05,9.82137487740055e-05,8.73926729321127e-05
07/03/2008,2.14767420071277e-05,0.000219885540017034,5.84607730945327e-05,6.40681380660373e-05,1.97579596395771e-05,2.78024464180078e-05,2.28330674446781e-05,0.000181984815762925,4.09395891036223e-05,0.000206282684455723,3.13876043250206e-05,4.38445338267425e-05,0.000196953898362041,3.53694331774714e-05,6.60496906973705e-05,6.23623633403392e-05,5.21625049365842e-05,4.01061432672894e-05,0.000120856415557987,7.83673512923231e-05,5.99930231316913e-05,3.77816528419733e-05,0.000153245018192266,0.000112016377237088,6.76829069306341e-05,9.14280615643116e-05,0.000104649084787827,4.8957549388722e-05,0.000146956699365621,0.000101091958456786
10/03/2008,2.47952912823494e-05,0.000178887934190657,5.10700437057788e-05,5.95907723453151e-05,4.53392156692098e-05,8.12959342681692e-06,1.69620119524484e-05,0.000129663288548647,3.48386618307688e-05,0.000160771699974888,2.06738438392575e-05,4.1877583767546e-05,0.000155979867997635,3.85960017686664e-05,3.94320382354068e-05,6.94018705377583e-05,3.69323552014386e-05,2.90291249733917e-05,0.000137109595229408,6.82685590481341e-05,3.63999362077319e-05,3.74838610754887e-05,0.000254606811891387,8.46501349952558e-05,4.92986508436148e-05,4.64095929578186e-05,8.45207339085208e-05,0.000107719999970681,0.000140396139667711,0.000128441889313901
11/03/2008,2.71577658466486e-05,0.000248780631180627,2.41727604216255e-05,5.01422787348326e-05,0.000144746403021099,8.86815228592178e-06,1.04965821822492e-05,0.000113056860150473,2.67009187777798e-05,0.00017229222600853,6.04648054468102e-06,1.95819422819203e-05,0.000190488146664198,2.80634123028408e-05,2.72344999405287e-05,4.47819933475754e-05,4.30498759814922e-05,4.03270099224369e-05,0.000154752192600457,4.71028762780027e-05,4.54108459249319e-05,2.92418491664169e-05,0.000214673514787737,9.6530562382242e-05,4.88608318528445e-05,6.40166802900978e-05,5.14652178043591e-05,2.04991891098841e-05,0.000111225067757581,0.000120762858586484
